ID,Name,Phone,Rate,Price,Zipcode,State,City,Address,Delivery,Takeout
2679,Osteria Mamma,(323) 284-7060,4.3,0,90038,CA,Los Angeles,5732 Melrose Ave,No,Yes
2680,Suehiro Cafe,(213) 626-9132,3.7,0,90012,CA,Los Angeles,337 E 1st St,No,No
2681,The Roof on Wilshire,(323) 852-6002,3.7,0,90035,CA,Los Angeles,6317 Wilshire Blvd,No,No
2682,Local,(323) 662-4740,4.3,0,90026,CA,Los Angeles,2943 W Sunset Blvd,No,No
2683,Little Jewel of New Orleans,(213) 620-0461,3.2,0,90012,CA,Los Angeles,207 Ord St,Yes,Yes
2684,Elf Cafe,(213) 484-6829,4.2,0,90026,CA,Los Angeles,2135 W Sunset Blvd,No,No
2685,Asahi Ramen,(310) 479-2231,3.8,0,90025,CA,Los Angeles,2027 Sawtelle Blvd,No,No
2686,Far Bar,(213) 617-9990,3.5,0,90012,CA,Los Angeles,347 E 1st street,No,No
2687,Great Greek,(818) 905-5250,3.9,0,91423,CA,Sherman Oaks,13362 Ventura Blvd,Yes,Yes
2688,The Federal Bar,(818) 980-2555,3.6,0,91601,CA,Los Angeles,5303 Lankershim Blvd,No,No
2689,Palomino,(310) 208-1960,3.6,0,90024,CA,Los Angeles,10877 Wilshire Blvd,No,No
2690,Blue Cow Kitchen & Bar,(213) 621-2249,3.8,0,90071,CA,Los Angeles,350 S Grand Ave,No,Yes
2691,The Grill on the Alley,(310) 276-0615,3.6,0,90210,CA,Beverly Hills,9560 Dayton Way,No,No
2692,Native Foods Cafe,(310) 559-3601,3.9,0,90232,CA,Culver City,9343 Culver Blvd,Yes,Yes
2693,Lucille's Smokehouse BBQ,(310) 390-1227,3.5,0,90230,CA,Culver City,6000 Sepulveda Boulevard,Yes,Yes
2694,Itacho,(323) 938-9009,3.8,0,90036,CA,Los Angeles,7311 Beverly Blvd,Yes,Yes
2695,Buca di Beppo,(818) 509-9463,3.6,0,91608,CA,Universal City,1000 Universal Studios Blvd #G101,Yes,Yes
2696,The Bowery,(323) 465-3400,3.7,0,90028,CA,Los Angeles,6268 W Sunset Blvd,No,No
2697,Genghis Cohen,(323) 653-0640,3.5,0,90046,CA,Los Angeles,740 N Fairfax Ave,No,No
2698,Komodo,(310) 246-5153,3.6,0,90035,CA,Los Angeles,8809 W Pico Blvd,Yes,Yes
2699,Lucky's Tavern,(323) 465-8259,3.9,0,90028,CA,Los Angeles,6613 Hollywood Blvd,Yes,Yes
2700,Ago,(323) 655-6333,3.6,0,90069,CA,West Hollywood,8478 Melrose Ave,Yes,Yes
2701,Dino's Chicken & Burgers,(213) 380-3554,4.1,0,90006,CA,Los Angeles,2525 W Pico Blvd,No,No
2702,Bludso's Bar & Que,(323) 931-2583,3.7,0,90036,CA,Los Angeles,609 N La Brea Ave,No,Yes
2703,Alejo's Presto Trattoria,(310) 670-6677,4.3,0,90045,CA,Westchester,8343 Lincoln Blvd,Yes,Yes
2704,Cafe Med,(310) 652-0445,3.9,0,90069,CA,Los Angeles,8615 W Sunset Blvd,No,No
2705,Tagine Beverly Hills,(310) 360-7535,3.8,0,90211,CA,Beverly Hills,132 N Robertson Boulevard,No,Yes
2706,Kendall's Brasserie and Bar,(213) 972-7322,3.7,0,90012,CA,Los Angeles,La Music Center,No,Yes
2707,Republic of Pie,(818) 308-7990,3.7,0,91601,CA,Los Angeles,11118 Magnolia Blvd,Yes,Yes
2708,Warehouse,(310) 823-5451,3.5,0,90292,CA,Los Angeles,4499 Admiralty Way,Yes,Yes
2709,Figtree's Cafe,(310) 392-4937,3.7,0,90291,CA,Venice,429 Ocean Front Walk,Yes,Yes
2710,Cafe Laurent,(310) 558-8622,3.6,0,90230,CA,Culver City,4243 Overland Ave,No,No
2711,Kitchen 24,Not Available,3.6,0,90069,CA,West Hollywood,8575 Santa Monica Blvd,Yes,Yes
2712,Kitchen,(323) 664-3663,4,0,90029,CA,Los Angeles,4348 Fountain Ave,No,No
2713,Hinano Cafe,(310) 822-3902,4,0,90292,CA,Los Angeles,15 Washington Blvd,No,No
2714,Gulp,(310) 474-0007,3.5,0,90064,CA,Los Angeles,10928 W Pico Blvd,Yes,Yes
2715,Spitz - Studio City,(818) 755-0400,,0,91604,CA,Studio City,3737 Cahuenga Blvd,Yes,Yes
2716,Blossom,(213) 623-1973,4,0,90013,CA,Los Angeles,426 S Main St,No,No
2717,Magnolia,(323) 467-0660,3.8,0,90028,CA,Los Angeles,6266 W Sunset Blvd,Yes,Yes
2718,Magnolia Bakery,(323) 951-0636,3.5,0,90048,CA,Los Angeles,8389 West Third Street,No,No
2719,Il Fornaio,(310) 550-8330,3.9,0,90210,CA,Beverly Hills,301 N Beverly Dr,No,No
2720,Jinky's Cafe,(818) 981-2250,3.7,0,91423,CA,Sherman Oaks,14120 Ventura Blvd,Yes,Yes
2721,King Burger / Got Sushi,(818) 885-6456,4.2,0,91324,CA,Los Angeles,9345 Reseda Blvd,No,No
2722,Girasol,(818) 924-2323,3.3,0,91602,CA,Los Angeles,11334 Moorpark Street,Yes,Yes
2723,Zinc Cafe,(323) 825-5381,3.1,0,90013,CA,Los Angeles,580 Mateo St,Yes,Yes
2724,Firenze Osteria,(818) 760-7081,3.7,0,91602,CA,Los Angeles,4212 Lankershim Blvd,No,No
2725,Natas Pastries,(818) 788-8050,3.9,0,91423,CA,Los Angeles,13317 Ventura Blvd,Yes,Yes
2726,The Morrison,(323) 667-1839,3.2,0,90039,CA,Los Angeles,3179 Los Feliz Blvd,No,No
2727,Bacaro L.A.,(213) 748-7205,3.8,0,90007,CA,Los Angeles,2338 S Union Ave,No,No
2728,Bar & Kitchen,(213) 784-3048,3.4,0,90017,CA,Los Angeles,819 S Flower St,No,No
2729,Ugly Roll Sushi,(310) 837-8500,4.4,0,90034,CA,Los Angeles,11128 Palms Blvd,Yes,Yes
2730,Kanpai Sushi Bar and Grill,(310) 338-7223,4.1,0,90045,CA,Westchester,8325 Lincoln Blvd,No,No
2731,Clay Oven Indian Cuisine,(818) 995-1777,3.9,0,91403,CA,Sherman Oaks,14611 Ventura Blvd,Yes,Yes
2732,Brunello Trattoria,(310) 280-3856,3.6,0,90232,CA,Culver City,6001 Washington Blvd,Yes,Yes
2733,Benny's Tacos & Chicken Rotisserie,(310) 670-8226,3.7,0,90045,CA,Los Angeles,7101 W Manchester Ave,Yes,Yes
2734,Enzo's Pizzeria,(310) 208-3696,4.1,0,90024,CA,Los Angeles,10940 Weyburn Ave,Yes,Yes
2735,Wood Ranch BBQ & Grill,(818) 886-6464,3.9,0,91324,CA,Northridge,9301 Tampa Ave,Yes,Yes
2736,Millie's,(323) 664-0404,3.7,0,90026,CA,Los Angeles,3524 W Sunset Blvd,No,No
2737,Fleming's Prime Steakhouse & Wine Bar,(818) 346-1005,3.8,0,91367,CA,Woodland Hills,6373 Topanga Canyon Blvd,Yes,Yes
2738,Dusty's American Bistro,Not Available,3.7,0,90026,CA,Los Angeles,3200 W Sunset Blvd,No,No
2739,Tortilla Republic,(310) 657-9888,3.5,0,90069,CA,West Hollywood,616 N Robertson Boulevard,Yes,Yes
2740,Kabuki Japanese,(818) 704-8700,3.9,0,91364,CA,Woodland Hills,20940 Ventura Blvd,Yes,Yes
2741,Belmont,(310) 659-8871,3.8,0,90069,CA,Los Angeles,747 N La Cienega Blvd,No,No
2742,Sushi Dan,(818) 985-2254,3.8,0,91604,CA,Studio City,11056 Ventura Blvd,Yes,Yes
2743,Gumbo Pot,(323) 933-0358,3.4,0,90036,CA,Los Angeles,6333 W 3rd St,No,No
2744,Buenos Aires Grill,(818) 772-5552,3.8,0,91324,CA,Northridge,8856 Corbin Ave,No,No
2745,Italy's Little Kitchen,(310) 645-1220,3.9,0,90045,CA,Los Angeles,8516 Lincoln Blvd,Yes,Yes
2746,Fresh Corn Grill,(310) 470-0414,4.2,0,90024,CA,Los Angeles,1266a Westwood Blvd,No,Yes
2747,Chart House,(310) 822-4144,3.4,0,90292,CA,Marina Del Rey,13950 Panay Way,No,No
2748,Redbird,(213) 788-1191,3.4,0,90012,CA,Los Angeles,114 E 2nd St,Yes,Yes
2749,Jerry's Famous Deli,(310) 821-6626,3.5,0,90292,CA,Marina Del Rey,13181 Mindanao Way,Yes,Yes
2750,Coffee Table Bistro,(323) 255-2200,3.8,0,90041,CA,Eagle Rock,1958 Colorado Blvd,No,No
2751,P.F. Chang's China Bistro,(818) 784-1694,3.5,0,91403,CA,Sherman Oaks,15301 Ventura Blvd,Yes,Yes
2752,Sakura Japanese,(310) 822-7790,4.1,0,90066,CA,Los Angeles,4545 S Centinela Ave,No,No
2753,Wood Ranch BBQ & Grill,(323) 937-6800,3.6,0,90036,CA,Los Angeles,189 The Grove Dr,No,No
2754,Spring Street Smoke House,(213) 626-0535,4.1,0,90012,CA,Los Angeles,640 N Spring St,Yes,Yes
2755,Bollywood Bites,(310) 824-1046,3.6,0,90024,CA,Los Angeles,1051 Gayley Ave,Yes,Yes
2756,Overland Cafe,(310) 559-9999,3.9,0,90034,CA,Los Angeles,3601 Overland Ave,Yes,Yes
2757,Fabiolus Cucina,(323) 467-2882,3.8,0,90028,CA,Los Angeles,6270 Sunset Blvd,Yes,Yes
2758,The Palm,(310) 550-8811,3.8,0,90210,CA,Beverly Hills,267 N Canon Dr,No,No
2759,Kushiyu,(818) 609-9050,4.3,0,91356,CA,Los Angeles,18713 Ventura Blvd,No,No
2760,Gyu-Kaku,(310) 234-8641,4.1,0,90064,CA,Los Angeles,10925 W Pico Blvd,No,No
2761,Desert Rose Restaurant & Bar,(323) 666-1166,3.6,0,90027,CA,Los Angeles,1700 Hillhurst Ave,Yes,Yes
2762,Scratch Bar,(310) 289-8010,3.5,0,90211,CA,Los Angeles,111 North La Cienega Boulevard,Yes,Yes
2763,Nic's,(310) 550-5707,3.7,0,90210,CA,Los Angeles,453 N Canon Dr,Yes,Yes
2764,Gangadin,(818) 509-0722,4,0,91604,CA,Studio City,12067 Ventura Pl,Yes,Yes
2765,Larry's Venice,(310) 399-2700,3.6,0,90291,CA,Los Angeles,24 Windward Ave,No,No
2766,Sycamore Kitchen,(323) 935-2977,3.7,0,90036,CA,Los Angeles,143 S La Brea Ave,No,No
2767,The Kitchen at Westwood,(424) 394-0593,,0,90024,CA,Los Angeles,1510 Westwood Boulevard Los Angeles,Yes,Yes
2768,Agra Cafe,(323) 665-7818,3.7,0,90029,CA,Los Angeles,4325 W Sunset Blvd,Yes,Yes
2769,Summer Canteen,(818) 985-6611,4,0,91602,CA,North Hollywood,4444 Lankershim blvd,Yes,Yes
2770,The Addiction Bistro,(323) 203-1793,3.7,0,90048,CA,Los Angeles,408 N La Cienega Blvd,No,No
2771,The Bar-B-Que Bar,(818) 754-0030,3.8,0,91601,CA,Los Angeles,10863 Magnolia Blvd,Yes,Yes
2772,Marmalade Cafe,(818) 905-8872,3.8,0,91403,CA,Sherman Oaks,14910 Ventura Blvd,Yes,Yes
2773,Pizzeria il Fico,(310) 271-3426,4.1,0,90048,CA,Los Angeles,310 S Robertson Blvd,Yes,Yes
2774,Fleming's Steakhouse,(213) 745-9911,3.5,0,90015,CA,Los Angeles,800 W Olympic Blvd Ste 113,Yes,Yes
2775,Cerveteca,(310) 310-8937,3.7,0,90291,CA,Los Angeles,523 Rose Ave,Yes,Yes
2776,Mao's Kitchen,(310) 581-8305,3.7,0,90291,CA,Venice,1512 Pacific Ave.,Yes,Yes
2777,Sushi Go 55,(213) 687-0777,3.6,0,90013,CA,Los Angeles,333 S Alameda St Ste 317,No,No
2778,Cafe Buna,(310) 823-2430,4,0,90292,CA,Marina Del Rey,3105 Washington Blvd,Yes,No
2779,Paco's Tacos,(310) 645-8692,4,0,90045,CA,Los Angeles,6212 W Manchester Ave,No,No
2780,Blue Palms Brewhouse,(323) 464-2337,4,0,90028,CA,Los Angeles,6124 Hollywood Blvd,No,No
2781,Mort's Delicatessen &,(818) 345-3700,3.5,0,91356,CA,Tarzana,18452 Clark St,No,No
2782,The Little Bear,(213) 622-8100,3.5,0,90021,CA,Los Angeles,1855 Industrial St,No,No
2784,Vintage Enoteca,(323) 512-5278,3.9,0,90046,CA,Los Angeles,7554 W Sunset Blvd,No,No
2785,Zinque,(424) 284-3930,3.4,0,90069,CA,West Hollywood,8684 Melrose Ave,Yes,Yes
2786,Marix Tex Mex Cafe,(323) 656-8800,3.7,0,90069,CA,West Hollywood,1108 N Flores St,Yes,Yes
2787,Lido Pizza,(818) 781-2551,4.2,0,91411,CA,Van Nuys,15232 Victory Blvd,No,No
2788,Vivoli Cafe & Trattoria,(323) 656-5050,3.6,0,90046,CA,West Hollywood,7994 W Sunset Blvd,Yes,Yes
2789,The Cannibal Beer & Butcher,(310) 838-2783,,0,90232,CA,Culver City,8850 Washington Boulevard,No,Yes
2790,Alma,(213) 244-1422,3.5,0,90015,CA,Los Angeles,952 S Broadway,No,No
2791,Solar de Cahuenga,(323) 467-7510,3.7,0,90028,CA,Hollywood,1847 N Cahuenga Blvd,Yes,Yes
2792,Delphi Greek,(310) 478-2900,3.5,0,90024,CA,Los Angeles,1383 Westwood Blvd,Yes,Yes
2793,Jerry's Famous Deli,(818) 980-4245,3.5,0,91604,CA,Studio City,12655 Ventura Blvd,Yes,Yes
2794,The Fix Burger,(323) 661-8494,3.8,0,90027,CA,Los Angeles,2520 Hyperion Ave,No,No
2795,Ramen Yamadaya,(310) 815-8776,3.5,0,90232,CA,Culver City,11172 Washington Blvd,No,No
2796,Biergarten,(323) 466-4860,3.5,0,90004,CA,Los Angeles,206 N. Western Ave,No,No
2797,Crave Cafe,(818) 990-7888,4,0,91403,CA,Sherman Oaks,14504 Ventura Blvd.,No,No
2798,Pitfire Pizza Company,(310) 481-9860,3.8,0,90025,CA,Los Angeles,2018 Westwood Blvd,Yes,Yes
2799,Chan Dara,(323) 467-1052,3.7,0,90004,CA,Los Angeles,310 N Larchmont Blvd,Yes,Yes
2800,LA Paella,(323) 951-0745,3.8,0,90048,CA,Los Angeles,476 S San Vicente Boulevard,No,Yes
2801,Steven's Steak & Seafood House,(323) 723-9856,3.6,0,90040,CA,City of Commerce,5332 Stevens Pl,No,No
2802,Maccheroni Republic,(213) 346-9725,3.9,0,90013,CA,Los Angeles,332 S Broadway,No,No
2803,The Springs,(213) 223-6226,3.2,0,90021,CA,Los Angeles,608 Mateo St,Yes,Yes
2804,Cactus Mexican Food,(323) 464-5865,4,0,90038,CA,Los Angeles,950 Vine St,No,No
2805,Electric Karma,(323) 653-2121,3.6,0,90048,CA,Los Angeles,8222 W 3rd St,Yes,Yes
2806,The Curious Palate,(310) 437-0144,4.2,0,90066,CA,Los Angeles,12034 Venice Blvd,No,No
2807,Vegan Joint,(310) 559-1357,3.8,0,90034,CA,Los Angeles,10438 National Blvd,Yes,Yes
2808,Shintaro,(323) 882-6524,3.8,0,90068,CA,Los Angeles,1900 N Highland Ave,No,No
2809,Beverly Soon Tofu House,(213) 380-1113,3.8,0,90006,CA,Los Angeles,2717 W Olympic Blvd,No,No
2810,Bugatta,(323) 964-9494,3.7,0,90046,CA,Los Angeles,7174 Melrose Ave,No,No
2811,The Park,(213) 482-9209,3.9,0,90026,CA,Los Angeles,1400 W Sunset Blvd,Yes,Yes
2812,Celadon Thai Kitchen,(310) 823-8100,4.2,0,90066,CA,Los Angeles,13364 W Washington Blvd,Yes,No
2813,Sapp Coffee Shop,(323) 665-1035,3.7,0,90027,CA,Los Angeles,5183 Hollywood Blvd,No,No
2814,Rahel Ethiopian Vegan Cuisine,(323) 937-8401,3.6,0,90019,CA,Los Angeles,1047 S Fairfax Ave,Yes,Yes
2815,Greenspan's Grilled Cheese,(323) 591-0177,3.2,0,90046,CA,Los Angeles,7461 Melrose Avenue,Yes,Yes
2816,Hugo's Tacos,(818) 762-7771,3.7,0,91604,CA,Studio City,4749 Coldwater Canyon Ave,Yes,Yes
2817,Chalet Edelweiss,(310) 645-8740,3.9,0,90045,CA,Los Angeles,8740 S Sepulveda Blvd,Yes,Yes
2818,Viet Noodle Bar,(323) 906-1575,3.9,0,90039,CA,Los Angeles,3133 Glendale Blvd,No,No
2819,Katsu-Ya,(818) 788-2396,4.1,0,91436,CA,Los Angeles,16542 Ventura Blvd,No,No
2820,Bella Pita,(310) 209-1050,4,0,90024,CA,Los Angeles,960 Gayley Ave,Yes,Yes
2821,Ciros,(323) 269-5104,4.4,0,90033,CA,Los Angeles,705 N Evergreen Ave,No,No
2822,Blue Hen,(323) 982-9900,3.7,0,90041,CA,Los Angeles,1743 Colorado Blvd,Yes,No
2823,El Cochinito,(323) 668-0737,4.3,0,90026,CA,Los Angeles,3508 West Sunset Boulevard,No,Yes
2824,Carney's,(818) 761-8300,4,0,91604,CA,Studio City,12601 Ventura Blvd,No,No
2825,Du-Par's,(818) 766-4437,3.7,0,91604,CA,Los Angeles,12036 Ventura Blvd,No,No
2826,Octopus,(213) 402-1500,3.7,0,90017,CA,Los Angeles,729 W 7th St,Yes,No
2827,Leo & Lily,(818) 222-6622,3.5,0,91364,CA,Los Angeles,22420 Ventura Blvd.,Yes,Yes
2828,The Hudson,(323) 654-6686,3.9,0,90046,CA,Los Angeles,1114 N Crescent Heights Blvd,No,No
2829,Ike's Place,(310) 208-0770,2.8,0,90024,CA,Los Angeles,1151 Westwood Blvd,Yes,Yes
2830,Tropicana Bakery,(562) 806-8343,4.3,0,90241,CA,Los Angeles,10218 Paramount Blvd.,No,No
2831,Da Pasquale,(310) 859-3884,3.9,0,90210,CA,Beverly Hills,9749 Santa Monica Blvd,Yes,Yes
2832,Ronnie's Diner,(310) 578-9399,3.9,0,90066,CA,Los Angeles,12740 Culver Blvd,No,No
2833,Zip Fusion,(213) 680-3770,3.6,0,90013,CA,Los Angeles,744 E 3rd St,No,No
2834,Redwood Bar & Grill,(213) 680-2600,3.6,0,90012,CA,Los Angeles,316 W 2nd St,No,No
2835,The Churchill,(323) 655-8384,3.4,0,90048,CA,Los Angeles,8384 W. 3rd St,Yes,Yes
2836,Art's Deli,(818) 762-1221,3.7,0,91604,CA,Studio City,12224 Ventura Blvd,Yes,Yes
2837,Gaucho Grill,(310) 447-7898,3.7,0,90049,CA,Los Angeles,11754 San Vicente Blvd,Yes,Yes
2838,El Nopal Restaurant,(310) 559-4732,3.5,0,90034,CA,Los Angeles,10426 National Blvd,Yes,Yes
2839,Kabuki Japanese,(310) 641-5524,4,0,90045,CA,Los Angeles,6081 Center Dr Fl 2,Yes,Yes
2840,Spice Affair,(310) 400-6800,3.3,0,90211,CA,Beverly Hills,50 N La Cienega,Yes,Yes
2841,OB Bear,(213) 480-4910,3.3,0,90005,CA,Los Angeles,3002 W 7th St,No,No
2842,The Pikey,(323) 850-5400,3.7,0,90046,CA,Los Angeles,7617 W Sunset Blvd,Yes,Yes
2843,Tatsu Ramen,(310) 684-2889,3.4,0,90025,CA,Los Angeles,2123 Sawtelle Blvd,No,No
2844,Electric Lotus,Not Available,3.8,0,90027,CA,Los Angeles,4656 Franklin Ave,Yes,Yes
2845,Demitasse,(213) 613-9300,3.4,0,90012,CA,Los Angeles,135 S San Pedro St,No,No
2846,Yxta Cocina Mexicana,(213) 596-5579,4.1,0,90021,CA,Los Angeles,601 S Central Ave,No,No
2847,Pizzasaurus Rex,(818) 772-7739,3.9,0,91325,CA,Northridge,17646 Lassen St,Yes,Yes
2848,Delancey Bar and Pizzeria,(323) 469-2100,4,0,90028,CA,Hollywood,5936 W Sunset Blvd,Yes,No
2849,The Nosh of Beverly Hills,(310) 271-3730,3.6,0,90210,CA,Beverly Hills,9689 Santa Monica Blvd,Yes,Yes
2850,Tomato Pie Pizza Joint,(323) 661-6474,3.9,0,90027,CA,Silver Lake,2457 Hyperion Ave,Yes,Yes
2851,Vitello's Osteria,(818) 769-0905,3.6,0,91604,CA,Studio City,4349 Tujunga Ave,Yes,Yes
2852,Kiwami,(818) 763-3910,3.8,0,91604,CA,Studio City,11920 Ventura Boulevard,No,No
2853,Chi Dynasty,(323) 667-3388,3.9,0,90027,CA,Los Angeles,1813 Hillhurst Ave,Yes,Yes
2854,Burger Lounge,(310) 289-9250,3.7,0,90069,CA,West Hollywood,8539 W Sunset Blvd,No,No
2855,Larsen's Grill,(818) 386-9500,3.8,0,91436,CA,Los Angeles,16101 Ventura Blvd Ste 270,No,No
2856,Off Vine,(323) 962-1900,3.7,0,90028,CA,Los Angeles,6263 Leland Way,Yes,No
2857,Taj Mahal,(818) 345-2244,3.8,0,91316,CA,Los Angeles,17815 Ventura Blvd,Yes,Yes
2858,Hamburger Mary's,(323) 654-3800,3.4,0,90046,CA,West Hollywood,8288 Santa Monica Blvd,Yes,Yes
2859,Aroma,(323) 644-2833,4,0,90026,CA,Los Angeles,2903 W Sunset Blvd,Yes,Yes
2860,Sage - a Plant Based Bistro,(424) 228-5835,3.3,0,90230,CA,Culver City,4130 Sepulveda Blvd,Yes,Yes
2861,Big Wangs,(323) 469-2449,3.8,0,90028,CA,Hollywood,1562 N Cahuenga Blvd,Yes,Yes
2862,Villains Tavern,(213) 613-0766,3.6,0,90013,CA,Los Angeles,1356 Palmetto St,No,No
2863,Tahoe Galbi,(213) 365-9000,3.9,0,90010,CA,Los Angeles,3986 Wilshire Blvd,No,No
2864,Natalee Thai Cuisine,(310) 855-9380,3.8,0,90035,CA,Los Angeles,998 S Robertson Blvd,Yes,Yes
2865,Millions of Milkshakes,Not Available,3.6,0,90069,CA,Los Angeles,8910 Santa Monica Blvd,No,No
2866,Alfred Coffee & Kitchen,(323) 944-0811,3.2,0,90069,CA,Los Angeles,8428 Melrose Place,Yes,Yes
2867,Eastside Market Italian Deli,(213) 250-2464,4.1,0,90012,CA,Los Angeles,1013 Alpine Street,Yes,Yes
2868,Kay 'n Dave's Cantina,(310) 558-8100,3.7,0,90232,CA,Culver City,9341 Culver Blvd,Yes,Yes
2869,Caffe Roma,(310) 274-7834,3.5,0,90210,CA,Beverly Hills,350 N Canon Dr,Yes,Yes
2870,Soi.7,(213) 537-0333,4,0,90014,CA,Los Angeles,518 W 7th St,Yes,Yes
2871,Industriel,(213) 488-8020,3.6,0,90017,CA,Los Angeles,609 S Grand Ave,Yes,Yes
2872,Nong La Cafe,(310) 268-1881,3.5,0,90025,CA,Los Angeles,2055 Sawtelle Blvd,No,No
2873,Kaya Sushi,(310) 577-1143,3.9,0,90292,CA,Marina Del Rey,13400 Washington Blvd,No,No
2874,Bourgeois Pig,(323) 464-6008,3.9,0,90028,CA,Los Angeles,5931 Franklin Ave,No,No
2875,California Pita & Grill,(818) 999-1118,3.7,0,91364,CA,Los Angeles,21753 Ventura Boulevard,Yes,Yes
2876,Carlitos Gardel,(323) 655-0891,4.2,0,90046,CA,Los Angeles,7963 Melrose Ave,No,No
2877,Angelino Pizzeria Express,(818) 769-5241,4.3,0,91602,CA,North Hollywood,4386 Lankershim Blvd,No,No
2878,Killer Cafe,(310) 578-2250,3.5,0,90292,CA,Marina Del Rey,4213 Admiralty Way,Yes,Yes
2879,Giamela's Submarine Sandwiches,(323) 661-9444,4.5,0,90039,CA,Los Angeles,3178 Los Feliz Blvd,No,No
2880,Forage,(323) 663-6885,4.1,0,90026,CA,Los Angeles,3823 W Sunset Blvd,No,No
2881,Loteria Grill,(818) 508-5300,3.7,0,91604,CA,Studio City,12050 Ventura Blvd.,Yes,Yes
2882,Monte Alban,(310) 444-7736,3.8,0,90025,CA,Los Angeles,11927 Santa Monica Blvd,Yes,Yes
2883,Bar Marmont,(323) 650-0575,3.5,0,90069,CA,West Hollywood,8171 W Sunset Blvd,No,No
2884,Wolfgang Puck at Hotel Bel-Air,(310) 909-1644,3.3,0,90077,CA,Los Angeles,701 Stone Canyon Rd,No,No
2885,Tiago Coffee Bar + Kitchen,(323) 466-5600,3.8,0,90028,CA,Los Angeles,7080 hollywood blvd,No,No
2886,Mulberry Street Pizzeria,(818) 906-8881,4.5,0,91316,CA,Encino,17040 Ventura Boulevard,Yes,Yes
2887,L.A. Prime,(213) 612-4743,3.5,0,90071,CA,Los Angeles,404 S Figueroa St Fl 35,No,No
2888,Carnival,(818) 784-3469,4,0,91423,CA,Sherman Oaks,4356 Woodman Ave,No,No
2889,Marco's,(323) 650-1060,3.8,0,90046,CA,West Hollywood,8200 Santa Monica Blvd,Yes,Yes
2890,Church Key,(424) 249-3700,3.4,0,90069,CA,West Hollywood,8730 W Sunset Blvd,No,No
2891,Furaibo,(310) 444-1432,3.6,0,90025,CA,Los Angeles,2068 Sawtelle Blvd,No,No
2892,9021Pho,(310) 275-7077,3.6,0,90210,CA,Beverly Hills,490 N Beverly Dr,Yes,Yes
2893,Good Girl Dinette,(323) 257-8980,3.8,0,90042,CA,Los Angeles,110 North Ave 56,No,No
2894,Du Par's,(323) 933-8446,3.4,0,90036,CA,Los Angeles,6333 W 3rd St,No,No
2895,Ca' Del Sole,(818) 985-4669,3.7,0,91602,CA,Los Angeles,4100 Cahuenga Blvd,No,No
2896,Mexicali Taco & Co,(213) 613-0416,3.9,0,90012,CA,Los Angeles,702 N Figueroa St,No,Yes
2897,Le Petit Four,(310) 652-3863,3.5,0,90069,CA,West Hollywood,8654 West Sunset Boulevard,No,Yes
2898,Ramayani Westwood,(310) 477-3315,3.7,0,90024,CA,Los Angeles,1777 Westwood Blvd,No,No
2899,Meet Restaurant,(310) 815-8222,3.5,0,90232,CA,Culver City,9727 Culver Blvd,Yes,Yes
2900,Flavor of India,(310) 274-1715,3.7,0,90038,CA,Los Angeles,9045 Santa Monica Blvd,Yes,Yes
2901,Enoteca Drago,(310) 786-8236,3.7,0,90210,CA,Beverly Hills,410 N Canon Dr,No,No
2902,Arashi Sushi,(213) 749-1900,3.7,0,90015,CA,Los Angeles,1111 S Hope St #100,No,No
2903,Nice Guy,(310) 360-9500,,0,90048,CA,Los Angeles,401 N La Cienega Blvd,Yes,Yes
2904,The Eclectic,(818) 760-2233,3.7,0,91601,CA,North Hollywood,5156 Lankershim Blvd,Yes,Yes
2905,Anarkali Indian Restaurant,(323) 934-6488,3.7,0,90038,CA,Los Angeles,7013 Melrose Ave,Yes,Yes
2906,Churros Calientes,(424) 248-3890,3.3,0,90025,CA,Los Angeles,11521 Santa Monica Blvd.,Yes,Yes
2907,Angelo's Ristorante Italiano,(818) 998-7728,3.9,0,91311,CA,Chatsworth,20539 Devonshire St,No,No
2908,Pot,(213) 381-7411,3.5,0,90010,CA,Los Angeles,3515 Wilshire Blvd,No,No
2909,Asanebo,(818) 760-3348,3.8,0,91604,CA,Studio City,11941 Ventura Blvd,No,No
2910,Krua Thai,(818) 759-7998,4,0,91605,CA,North Hollywood,13130 Sherman Way,No,No
2911,Springbok Bar & Grill,(818) 988-9786,3.8,0,91406,CA,Los Angeles,16153 Victory Blvd,Yes,Yes
2912,The Trails,(323) 871-2102,3.7,0,90068,CA,Los Angeles,2333 Fern Dell Dr,No,No
2913,Feed Body & Soul,(310) 450-5550,3.4,0,90291,CA,Venice,1239 Abbot Kinney Blvd,Yes,Yes
2914,Centanni Trattoria,(310) 314-7275,4.2,0,90291,CA,Los Angeles,1700 Lincoln Blvd.,No,No
2915,Sushiya On Sunset,(310) 659-9804,3.6,0,90069,CA,Los Angeles,8650 W Sunset Blvd,Yes,Yes
2916,Mr. Pizza,(213) 738-0077,3.9,0,90005,CA,Los Angeles,3881 Wilshire Blvd,Yes,Yes
2917,Nizam Indian Cuisine,(310) 470-1441,3.5,0,90064,CA,Los Angeles,10871 W Pico Boulevard,Yes,Yes
2918,La Scala,(310) 275-0579,3.6,0,90210,CA,Beverly Hills,434 N Canon Dr,No,No
2919,LA Market,(213) 765-8630,3.7,0,90015,CA,Los Angeles,900 W Olympic Blvd Fl 1,Yes,Yes
2920,Pink Pepper,(323) 461-2462,4,0,90028,CA,Los Angeles,1638 N La Brea Ave,Yes,Yes
