Name,Phone,Rate,Price,Zipcode,State,City,Address,Delivery,Takeout,Outdoor,Parking,Wifi
RockCreek,(206) 557-7532,3.8,Average $65 for two people (approx.) with alcohol,98103,WA,Seattle,4300 Fremont Avenue North,No,No,Yes,No,No
Mori Sushi,(206) 783-7708,3.4,,98103,WA,Seattle,101 N 85th Street,Yes,Yes,No,No,No
Mae Phim,(206) 624-2979,3.6,Average $25 for two people (approx.),98104,WA,Seattle,94 Columbia Street,Yes,Yes,No,No,No
How To Cook a Wolf,(206) 838-8090,3.7,Average $60 for two people (approx.),98109,WA,Seattle,2208 Queen Anne Avenue North,No,Yes,Yes,No,No
Nishino,(206) 322-5800,4.2,Average $75 for two people (approx.),98112,WA,Seattle,3130 East Madison Street,No,Yes,No,No,No
Local 360,(206) 441-9360,3.8,Average $50 for two people (approx.)Lunch menu $30 for two people (approx.),98121,WA,Seattle,2234 1st Avenue,No,Yes,Yes,No,No
Wasabi Japanese Restaurant & Sushi Bar,(206) 441-6044,3.6,Average $60 for two people (approx.) with alcohol,98121,WA,Seattle,2311 2nd Avenue,No,Yes,Yes,No,No
Nijo Sushi Bar & Grill,(206) 340-8880,3.5,Average $55 for two people (approx.) with alcoholLunch menu $35 for two people (approx.),98104,WA,Seattle,83 Spring Street,No,Yes,Yes,No,No
Uneeda Burger,(206) 547-2600,4.2,Average $30 for two people (approx.),98103,WA,Seattle,4302 Fremont Avenue North Seattle,No,Yes,Yes,No,No
Barolo Ristorante,(206) 770-9000,3.6,Average $95 for two people (approx.),98101,WA,Seattle,1940 Westlake Avenue,No,Yes,Yes,No,No
Cedars Restaurant on Brooklyn,(206) 527-4000,3.6,Average $45 for two people (approx.),98105,WA,Seattle,4759 Brooklyn Avenue NE,No,Yes,Yes,No,No
Green Leaf,(206) 340-1388,4.3,Average $30 for two people (approx.),98104,WA,Seattle,418 8th Avenue S,No,Yes,No,No,No
Flying Fish,(206) 728-8595,3.3,Average $50 for two people (approx.),98109,WA,Seattle,300 Westlake Avenue North,No,Yes,Yes,No,No
Crow,(206) 283-8800,4.1,Average $50 for two people (approx.) with alcohol,98109,WA,Seattle,823 5th Avenue North,No,Yes,No,No,No
Tango,(206) 583-0382,4.1,Average $65 for two people (approx.),98101,WA,Seattle,1100 Pike Street,No,No,No,No,No
The Pike Brewing Company,(206) 622-6044,3.3,Average $55 for two people (approx.) with alcohol,98101,WA,Seattle,1415 1st Avenue,No,Yes,No,No,No
The Crumpet Shop,(206) 682-1598,4.3,Average $20 for two people (approx.),98101,WA,Seattle,1503 1st Avenue Pike Place Market,No,Yes,Yes,No,No
The Hi-Life,(206) 784-7272,3.7,Average $40 for two people (approx.),98107,WA,Seattle,5425 Russell Avenue NW,No,Yes,Yes,No,No
Smith,(206) 709-1900,3.8,Average $60 for two people (approx.) with alcohol,98112,WA,Seattle,332 15th Avenue East,No,Yes,No,No,No
Blue Star Cafe & Pub,(206) 548-0345,3.6,Average $50 for two people (approx.)Lunch menu $35 for two people (approx.),98103,WA,Seattle,4512 Stone Way North,No,Yes,Yes,No,No
Volunteer Park Cafe,(206) 328-3155,4.1,Average $40 for two people (approx.),98112,WA,Seattle,1501 17th Avenue East,No,Yes,Yes,No,No
Cactus,(206) 324-4140,3.8,Average $45 for two people (approx.),98112,WA,Seattle,4220 East Madison Street,No,Yes,Yes,No,No
Elysian Brewing Co.,(206) 860-1920,3.5,Average $50 for two people (approx.) with alcohol,98122,WA,Seattle,1221 East Pike Street,No,Yes,No,No,No
Poquitos,(206) 453-4216,3.4,Average $50 for two people (approx.) with alcohol,98122,WA,Seattle,1000 E Pike Street,No,Yes,Yes,No,No
Tap House Grill,(206) 816-3314,3.3,Average $45 for two people (approx.) with alcohol,98101,WA,Seattle,1506 6th Avenue,No,Yes,Yes,No,No
Tilikum Place Cafe,(206) 282-4830,4.6,Average $75 for two people (approx.),98121,WA,Seattle,407 Cedar Street,No,Yes,No,No,No
Delancey,(206) 838-1960,4.9,Average $50 for two people (approx.),98117,WA,Seattle,1415 NW 70th Street,No,Yes,Yes,No,No
Tutta Bella Neapolitan Pizzeria,(206) 633-3800,3.9,Average $40 for two people (approx.),98103,WA,Seattle,4411 Stone Way North,No,Yes,Yes,No,No
Dahlia Bakery,(206) 441-4540,4.3,Average $15 for two people (approx.),98121,WA,Seattle,2001 4th Avenue,No,Yes,Yes,No,No
Anchovies & Olives,(206) 838-8080,3.5,Average $75 for two people (approx.),98122,WA,Seattle,1550 15th Avenue,No,No,No,No,No
Cactus,(206) 933-6000,3.8,Average $40 for two people (approx.)Lunch menu $35 for two people (approx.),98116,WA,Seattle,2820 Alki Avenue SW,No,Yes,Yes,No,No
Cupcake Royale,(206) 701-6238,3.4,Average $25 for two people (approx.),98107,WA,Seattle,2052 NW Market Street,Yes,No,Yes,No,No
Serious Pie,(206) 436-0050,3.7,Average $40 for two people (approx.),98109,WA,Seattle,401 Westlake Avenue N,No,Yes,No,No,No
Lowell's,(206) 622-2036,3.3,Average $40 for two people (approx.),98101,WA,Seattle,Pike Place Market,No,No,No,No,No
Roti,(206) 216-7684,3.8,Average $50 for two people (approx.),98109,WA,Seattle,530 Queen Anne Avenue North,Yes,Yes,No,No,No
Palomino,(206) 623-1300,3.5,Average $60 for two people (approx.) with alcohol,98101,WA,Seattle,1420 5th Avenue,No,No,No,No,No
Eastlake Bar & Grill,(206) 957-7777,3.3,Average $40 for two people (approx.),98102,WA,Seattle,2947 Eastlake Avenue East,No,Yes,Yes,No,No
Palisade,(206) 285-1000,3.7,Average $120 for two people (approx.),98199,WA,Seattle,2601 West Marina Place,No,Yes,Yes,No,No
Maneki Restaurant,(206) 622-2631,4,Average $75 for two people (approx.),98104,WA,Seattle,304 6th Avenue South,No,Yes,No,No,No
Araya's Vegetarian Place,(206) 524-4332,4.1,Average $40 for two people (approx.),98105,WA,Seattle,5240 University Way NE,No,Yes,No,No,No
Buca di Beppo,(206) 244-2288,3.2,Average $50 for two people (approx.),98109,WA,Seattle,701 Westlake Avenue North,Yes,Yes,No,No,No
Gorgeous George's,(206) 783-0116,3.9,Average $70 for two people (approx.),98103,WA,Seattle,7719 Greenwood Avenue N,No,No,No,No,No
Thaiger Room,(206) 632-9299,4,Average $25 for two people (approx.),98105,WA,Seattle,4228 University Way NE,No,Yes,No,No,No
Bimbo's Cantina,(206) 322-9950,3.2,Average $30 for two people (approx.) with alcohol,98122,WA,Seattle,1013 East Pike Street,Yes,Yes,No,No,No
Bengal Tiger,(206) 985-0041,4,Average $50 for two people (approx.),98115,WA,Seattle,6509 Roosevelt Way NE,No,Yes,No,No,No
Queen Sheba,(206) 322-0852,3.6,Average $40 for two people (approx.),98102,WA,Seattle,916 E John Street,No,Yes,Yes,No,No
Ba Bar,(206) 328-2030,3.4,Average $45 for two people (approx.) with alcohol,98122,WA,Seattle,550 12th Avenue,No,Yes,No,No,No
Shanghai Garden Restaurant II,(206) 625-1688,4.2,Average $45 for two people (approx.),98104,WA,Seattle,524 6th Avenue South,No,Yes,No,No,No
The 5 Point Cafe,(206) 448-9991,3.4,Average $35 for two people (approx.),98121,WA,Seattle,415 Cedar Street,No,Yes,Yes,No,No
Musashi's,(206) 633-0212,4,Average $30 for two people (approx.),98103,WA,Seattle,1400 N 45th Street,No,Yes,No,No,No
Ballard Brothers Seafood and Burgers,(206) 784-4440,3.3,Average $25 for two people (approx.),98107,WA,Seattle,5305 15th Avenue NW,No,Yes,No,No,No
Gordito's,,4,Average $40 for two people (approx.),98103,WA,Seattle,213 North 85th Street,No,Yes,Yes,No,No
Judy Fu's Snappy Dragon,(206) 528-5575,3.5,Average $40 for two people (approx.),98115,WA,Seattle,8917 Roosevelt Way NE,Yes,Yes,No,No,No
Dick's Drive-In,(206) 632-5125,3.7,Average $15 for two people (approx.),98105,WA,Seattle,111 N 45th Street,No,Yes,No,No,No
Jai Thai,(206) 632-7060,3.8,Average $30 for two people (approx.),98103,WA,Seattle,3423 Fremont Avenue North,No,Yes,No,No,No
Maharaja Cuisine of India,(206) 935-9443,4,Average $35 for two people (approx.) with alcohol,98116,WA,Seattle,4542 California Avenue SW,Yes,Yes,No,No,No
List,(206) 441-1000,4.1,Average $45 for two people (approx.) with alcohol,98121,WA,Seattle,2226 1st Avenue,No,No,Yes,No,No
Feierabend,(206) 340-2528,4,Average $40 for two people (approx.) with alcohol,98109,WA,Seattle,422 Yale Avenue North,No,Yes,Yes,No,No
Cicchetti,(206) 859-4155,3.9,Average $65 for two people (approx.) with alcohol,98102,WA,Seattle,121 E Boston Street,No,No,Yes,No,No
Re:public Restaurant & Bar,(206) 467-5300,4.2,Average $50 for two people (approx.) with alcohol,98109,WA,Seattle,429 Westlake Avenue North,No,Yes,Yes,No,No
DeLuxe Bar & Grill,(206) 324-9697,3.6,Average $50 for two people (approx.) with alcohol,98102,WA,Seattle,625 Broadway East,No,Yes,Yes,No,No
Cafe Lago,(206) 329-8005,3.5,Average $65 for two people (approx.),98112,WA,Seattle,2305 24th Avenue East,No,Yes,No,No,No
Boka - Hotel 1000,(206) 357-9000,3.4,Average $60 for two people (approx.) with alcoholLunch menu $45 for two people (approx.),98104,WA,Seattle,Hotel 1000,No,Yes,Yes,No,No
Hot Mama's Pizza,(206) 322-6444,4,Average $25 for two people (approx.),98122,WA,Seattle,700 East Pine Street,Yes,Yes,Yes,No,No
Momiji,(206) 457-4068,3.8,Average $70 for two people (approx.) with alcohol,98122,WA,Seattle,1522 12th Avenue,No,Yes,No,No,No
Thaiku,(206) 706-7807,3.6,Average $50 for two people (approx.),98103,WA,Seattle,6705 Greenwood Avenue North,No,Yes,Yes,No,No
Dick's Drive-In,(206) 285-5155,3.5,Average $15 for two people (approx.),98109,WA,Seattle,500 Queen Anne Avenue North,No,Yes,No,No,No
Husky Deli,(206) 937-2810,4.6,Average $20 for two people (approx.),98116,WA,Seattle,4721 California Avenue SW,Yes,Yes,Yes,No,No
Citizen,(206) 284-1015,3.8,Average $25 for two people (approx.),98109,WA,Seattle,706 Taylor Avenue North,No,Yes,Yes,No,No
Rosita's Mexican Grill,(206) 523-3031,4.1,Average $50 for two people (approx.),98115,WA,Seattle,7210 Woodlawn Avenue NE,No,Yes,No,Yes,No
Palermo,(206) 322-3875,3.7,Average $40 for two people (approx.) with alcohol,98112,WA,Seattle,350 15th Avenue East,Yes,Yes,Yes,No,No
Gordon Biersch Brewery Restaurant,(206) 405-4205,3.2,Average $55 for two people (approx.) with alcohol,98101,WA,Seattle,Pacific Place,No,Yes,No,No,No
RoRo BBQ & Grill,(206) 954-1100,4.1,Average $35 for two people (approx.),98103,WA,Seattle,3620 Stone Way N,No,Yes,Yes,No,No
Veraci Pizza,(206) 525-1813,4,Average $35 for two people (approx.),98107,WA,Seattle,500 NW Market Street,No,Yes,No,No,No
Macrina Bakery,(206) 283-5900,4.3,Average $25 for two people (approx.),98119,WA,Seattle,615 West McGraw Street,No,Yes,No,No,No
Alibi Room,(206) 623-3180,4,Average $50 for two people (approx.) with alcohol,98101,WA,Seattle,Pike Place Market,No,Yes,No,No,No
Pete's Eggnest,(206) 784-5348,3.9,Average $30 for two people (approx.),98103,WA,Seattle,7717 Greenwood Avenue N,No,Yes,No,No,No
Razzi's Pizzeria,(206) 782-9005,3.4,Average $40 for two people (approx.),98103,WA,Seattle,8523 Greenwood Avenue North,Yes,Yes,No,No,No
Daniel's Broiler,(206) 621-8262,3.5,Average $150 for two people (approx.),98102,WA,Seattle,809 Fairview Avenue North,No,No,Yes,No,No
Seatown Seabar & Rotisserie,(206) 436-0390,3.5,Average $65 for two people (approx.)Lunch menu $35 for two people (approx.),98121,WA,Seattle,2010 Western Avenue,No,Yes,Yes,No,No
Monkey Bridge,(206) 297-6048,4.3,Average $40 for two people (approx.),98107,WA,Seattle,1723 NW Market Street,No,Yes,No,No,No
Greenlake Bar & Grill,(206) 729-6179,3.4,Average $40 for two people (approx.) with alcohol,98115,WA,Seattle,7200 East Green Lake Drive North,No,Yes,Yes,No,No
Skillet Food Truck,(206) 512-2000,3.9,Average $35 for two people (approx.),98101,WA,Seattle,Location Varies,No,No,No,No,No
La Medusa,(206) 723-2192,4.1,Average $50 for two people (approx.),98118,WA,Seattle,4857 Rainier Avenue South,No,Yes,No,No,No
Circa,(206) 923-1102,4.1,Average $45 for two people (approx.),98116,WA,Seattle,2605 California Avenue SW,No,Yes,No,No,No
Delfino's,(206) 522-3466,3.4,Average $45 for two people (approx.),98105,WA,Seattle,University Village,No,Yes,Yes,No,No
Il Terrazzo Carmine,(206) 467-7797,3.8,Average $160 for two people (approx.),98104,WA,Seattle,411 1st Avenue South,No,Yes,Yes,Yes,No
Island Soul,(206) 329-1202,4.1,Average $40 for two people (approx.) with alcohol,98118,WA,Seattle,4869 Rainier Avenue South,No,Yes,No,No,No
Il Bistro,(206) 682-3049,3.7,Average $70 for two people (approx.) with alcohol,98101,WA,Seattle,Pike Place Market,No,No,Yes,No,No
Fresh Bistro,(206) 935-3733,3.5,Average $70 for two people (approx.),98116,WA,Seattle,4725 42nd Avenue SW,Yes,Yes,Yes,No,No
Golden Beetle,(206) 706-2977,3.6,Average $60 for two people (approx.),98107,WA,Seattle,1744 NW Market Street,No,Yes,No,No,No
Malena's Taco Shop,(206) 284-0304,4.4,Average $25 for two people (approx.),98119,WA,Seattle,620 W McGraw Street,No,Yes,Yes,No,No
Mr. Gyros,(206) 706-7472,3.9,Average $25 for two people (approx.),98103,WA,Seattle,8411 Greenwood Avenue N,No,Yes,Yes,No,No
Place Pigalle,(206) 624-1756,3.7,Average $95 for two people (approx.),98101,WA,Seattle,Pike Place Market,No,No,Yes,No,No
Bambino's,(206) 269-2222,3.5,Average $40 for two people (approx.),98121,WA,Seattle,401 Cedar Street,Yes,Yes,No,No,No
14 Carrot Cafe,(206) 324-1442,3.5,Average $35 for two people (approx.),98102,WA,Seattle,2305 Eastlake Avenue E,No,Yes,No,No,No
Betty,(206) 352-3773,3.7,Average $80 for two people (approx.),98109,WA,Seattle,1507 Queen Anne Avenue N,No,Yes,Yes,No,No
Tsukushinbo,(206) 467-4004,4.2,Average $75 for two people (approx.),98104,WA,Seattle,515 South Main Street,No,Yes,No,No,No
Bacco Cafe,(206) 443-5443,3.7,Average $30 for two people (approx.),98101,WA,Seattle,Inn At The Market,No,Yes,Yes,No,No
Ten Sushi,(206) 453-3881,3.1,Average $30 for two people (approx.),98109,WA,Seattle,500 Mercer Street,No,Yes,No,No,No
The Hangar Cafe,(206) 762-0204,4.5,Average $20 for two people (approx.),98108,WA,Seattle,6261 13th Avenue South,No,Yes,Yes,No,No
Dilettante Cafe and Mocha Martini Bar,(206) 329-6463,3.6,Average $25 for two people (approx.) with alcohol,98102,WA,Seattle,538 Broadway East,No,Yes,No,No,No
Cutter's Crabhouse,(206) 448-4884,3.5,Average $75 for two people (approx.),98121,WA,Seattle,2001 Western Avenue,No,Yes,No,No,No
Ayutthaya Thai Restaurant,(206) 324-8833,3.6,Average $45 for two people (approx.) with alcoholLunch menu $30 for two people (approx.),98122,WA,Seattle,727 East Pike Street,No,Yes,No,No,No
Luna Park Cafe,(206) 935-7250,3.9,Average $45 for two people (approx.)Lunch menu $40 for two people (approx.),98126,WA,Seattle,2918 SW Avalon Way,No,Yes,Yes,No,No
Hi Spot Cafe,(206) 325-7905,4.2,Average $40 for two people (approx.),98122,WA,Seattle,1410 34th Avenue,No,Yes,Yes,No,No
P.F. Chang's,(206) 393-0070,3.2,Average $45 for two people (approx.) with alcohol,98101,WA,Seattle,400 Pine Street Westlake Center Level 1,No,Yes,No,No,No
Tup Tim Thai,(206) 281-8833,4.2,Average $35 for two people (approx.),98119,WA,Seattle,118 West Mercer Street,No,Yes,No,No,No
Chiang's Gourmet,(206) 527-8888,3.8,Average $50 for two people (approx.),98115,WA,Seattle,7845 Lake City Way NE,No,Yes,No,Yes,No
Maximus Minimus,(206) 601-5510,3.6,Average $25 for two people (approx.),98101,WA,Seattle,Location Varies,No,No,No,No,No
Andaluca - Mayflower Park,(206) 382-6999,3.5,Average $70 for two people (approx.),98101,WA,Seattle,Mayflower Park Hotel,No,No,No,No,No
Liberty,(206) 323-9898,3.7,Average $60 for two people (approx.) with alcohol,98112,WA,Seattle,517 15th Avenue E,No,Yes,No,No,No
Ristorante Picolinos,(206) 781-8000,3.5,Average $50 for two people (approx.),98107,WA,Seattle,6415 32nd Avenue NW,No,Yes,Yes,No,No
Frank's Oyster House & Champagne Parlor,(206) 525-0220,3.8,Average $45 for two people (approx.),98105,WA,Seattle,2616 NE 55th Street,No,Yes,Yes,No,No
Athenian,(206) 624-7166,3.3,Average $55 for two people (approx.),98101,WA,Seattle,Pike Place Market,No,Yes,No,No,No
Hattie's Hat,(206) 784-0175,3.8,Average $35 for two people (approx.) with alcohol,98107,WA,Seattle,5231 Ballard Avenue NW,No,Yes,No,No,No
Honore,(206) 706-4035,4.6,Average $20 for two people (approx.),98117,WA,Seattle,1413 NW 70th Street,No,Yes,Yes,No,No
Le Fournil,(206) 328-6523,4.1,Average $25 for two people (approx.),98102,WA,Seattle,3230 Eastlake Avenue E,No,Yes,No,No,No
Marination Ma Kai,(206) 328-8226,3.6,Average $30 for two people (approx.),98126,WA,Seattle,1660 Harbor Avenue,No,Yes,Yes,Yes,No
Il Corvo,(206) 538-0999,4.2,Average $25 for two people (approx.),98104,WA,Seattle,217 James Street,No,Yes,Yes,No,No
Marjorie,(206) 441-9842,4,Average $65 for two people (approx.),98122,WA,Seattle,1412 East Union Street,No,Yes,Yes,No,No
Kastoori Grill,(206) 441-5456,3.3,Average $40 for two people (approx.),98101,WA,Seattle,Pike Place Market,No,Yes,No,No,No
Kickin' Boot,(206) 783-2668,3.1,Average $50 for two people (approx.) with alcohol,98107,WA,Seattle,5309 22nd Avenue NW,No,Yes,Yes,No,No
Tutta Bella Neapolitan Pizzeria,(206) 624-4422,3.7,Average $40 for two people (approx.),98121,WA,Seattle,2200 Westlake Avenue Suite 112,No,Yes,Yes,No,No
Blue Moon Burgers,(206) 547-1907,3.5,Average $25 for two people (approx.),98103,WA,Seattle,703 N 34th Street,Yes,Yes,No,No,No
Siam Thai Cuisine,(206) 322-6174,3.8,Average $50 for two people (approx.) with alcohol,98102,WA,Seattle,1629 Eastlake Avenue East,No,Yes,No,No,No
Mike's Noodle House,(206) 389-7099,3.7,Average $25 for two people (approx.),98104,WA,Seattle,418 Maynard Avenue S,No,Yes,No,No,No
Little Water Cantina,(206) 397-4940,3.7,Average $50 for two people (approx.),98102,WA,Seattle,2865 Eastlake Avenue East,No,Yes,Yes,Yes,No
Ohana,(206) 956-9329,3.5,Average $50 for two people (approx.) with alcoholLunch menu $25 for two people (approx.),98121,WA,Seattle,2207 1st Avenue,No,Yes,Yes,No,No
Fainting Goat Gelato,(206) 327-9459,3.9,Average $15 for two people (approx.),98103,WA,Seattle,1903 N 45th Street,No,Yes,No,No,No
Bar del Corso,(206) 395-2069,4,,98144,WA,Seattle,3057 Beacon Avenue South,No,Yes,Yes,No,No
Zeitgeist Coffee,(206) 583-0497,3.7,Average $25 for two people (approx.),98104,WA,Seattle,171 S Jackson Street,No,Yes,Yes,No,No
Pie,(206) 436-8590,3.4,Average $25 for two people (approx.),98103,WA,Seattle,3515 Fremont Avenue N,Yes,Yes,Yes,No,No
Anthony's Pier 66,(206) 448-6688,3.5,Average $110 for two people (approx.),98121,WA,Seattle,Pier 66,No,Yes,Yes,Yes,No
Benihana,(206) 682-4686,3.5,Average $110 for two people (approx.),98101,WA,Seattle,1200 5th Avenue,No,Yes,No,No,No
The Wandering Goose,(206) 323-9938,3.4,Average $45 for two people (approx.),98112,WA,Seattle,403 15th Avenue East,No,Yes,Yes,No,No
Root Table,(206) 420-3214,4.1,Average $40 for two people (approx.),98107,WA,Seattle,2213 NW Market Street,No,Yes,No,No,No
Ram Restaurant & Brewery,(206) 525-3565,3.2,Average $55 for two people (approx.),98105,WA,Seattle,University Village,No,Yes,Yes,No,No
West 5,(206) 935-1966,3.7,Average $30 for two people (approx.) with alcohol,98116,WA,Seattle,4539 California Avenue SW,No,Yes,No,No,No
Agrodolce,(206) 547-9707,3.4,Average $80 for two people (approx.),98103,WA,Seattle,709 North 35th Street,No,Yes,Yes,No,No
Pyramid Alehouse Brewery and Restaurant,(206) 682-3377,3.4,Average $50 for two people (approx.),98134,WA,Seattle,1201 1st Avenue South,No,Yes,Yes,No,No
Louisa's Cafe & Bakery,(206) 325-0081,3.7,Average $35 for two people (approx.) with alcohol,98102,WA,Seattle,2379 Eastlake Avenue East,No,Yes,No,No,No
Jak's Grill,(206) 985-8545,4.4,Average $75 for two people (approx.) with alcoholLunch menu $40 for two people (approx.),98105,WA,Seattle,3701 NE 45th Street,No,Yes,No,No,No
Easy Street Records and Cafe,(206) 938-3279,3.7,Average $25 for two people (approx.)Lunch menu $25 for two people (approx.),98116,WA,Seattle,4559 California Avenue SW,No,Yes,Yes,No,No
Gelatiamo,(206) 467-9563,3.5,Average $10 for two people (approx.),98101,WA,Seattle,1400 Third Avenue,No,No,Yes,No,No
The Saint,(206) 323-9922,3.8,Average $50 for two people (approx.),98122,WA,Seattle,1416 East Olive Way,No,No,No,No,No
Jamjuree,(206) 323-4255,3.7,Average $35 for two people (approx.),98112,WA,Seattle,509 15th Avenue E,No,Yes,Yes,No,No
Nell's,(206) 524-4044,4.3,Average $80 for two people (approx.),98115,WA,Seattle,6804 East Green Lake Way North,No,Yes,Yes,No,No
Duke's Chowder House,(206) 382-9963,3.4,Average $60 for two people (approx.)Lunch menu $60 for two people (approx.),98109,WA,Seattle,901 Fairview Avenue North,No,Yes,Yes,No,No
Old Spaghetti Factory,(206) 441-7724,3.2,Average $40 for two people (approx.),98121,WA,Seattle,2801 Elliott Avenue,No,Yes,No,No,No
Rom Mai Thai,(206) 726-9058,4,Average $40 for two people (approx.),98102,WA,Seattle,613 Broadway E,Yes,Yes,Yes,No,No
Guanaco's Tacos Pupuseria,(206) 547-2369,4.5,Average $20 for two people (approx.),98105,WA,Seattle,4106 Brooklyn Avenue NE,No,Yes,No,No,No
Via Tribunali,(206) 264-7768,3.9,Average $65 for two people (approx.),98119,WA,Seattle,317 W Galer Street,No,Yes,No,No,No
Voila! Bistrot,(206) 322-5460,3.9,Average $60 for two people (approx.),98112,WA,Seattle,2805 East Madison Street,No,Yes,Yes,No,No
Duke's Chowder House,(206) 522-4908,3.7,Average $60 for two people (approx.),98103,WA,Seattle,7850 Green Lake Drive North,No,Yes,Yes,No,No
Linda's Tavern,(206) 325-1220,3.7,Average $40 for two people (approx.) with alcohol,98122,WA,Seattle,707 East Pine Street,No,Yes,Yes,No,No
Mike's Chili Parlor,(206) 782-2808,3.5,Average $20 for two people (approx.),98107,WA,Seattle,1447 NW Ballard Way,No,Yes,Yes,No,No
Rhein Haus,(206) 325-5409 (206) 325-5409,3.9,Average $50 for two people (approx.) with alcohol,98122,WA,Seattle,912 12th Avenue,No,Yes,Yes,No,No
El Quetzal Bar & Lounge,(206) 329-2970,4.1,Average $40 for two people (approx.),98144,WA,Seattle,3209 Beacon Avenue S,No,Yes,No,No,No
Stoneburner,(206) 695-2051,3.6,Average $60 for two people (approx.),98107,WA,Seattle,5214 Ballard Avenue NW,No,No,No,No,No
